Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Files Processed Per Script,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Peak GPU Usage (%),Peak GPU Memory (MB),Average CPU Usage Per Core,Number of Cores Used,Average GPU Clock (MHz),Total RAM (GB),Total CPU Cores,Total GPU Memory (GB),CPU Model,GPU Model
1,dssdd,0.04042223344998542,54.13515639305115,"Detect, Speech, Speech, Detect, Detect","0.002400, 0.016494, 0.016543, 0.002471, 0.002516","7.051, 22.626, 9.655, 7.343, 7.461","508, 54, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12035.3359375,73,2647.125,"42.4, 13.3, 20.9, 5.4, 1.2, 0.4, 0.0, 0.4, 43.2, 1.1, 0.3, 0.4, 0.4, 0.4, 0.4, 7.9, 6.2, 0.8, 0.2, 0.5, 0.7, 0.2, 0.5, 0.2, 8.1, 0.1, 0.3, 1.8, 1.2, 0.4, 0.4, 12.4",9,1914.2083333333333,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dssdp,0.040238275809273846,42.07050108909607,"Detect, Speech, Speech, Detect, Predict","0.002447, 0.016211, 0.016616, 0.002401, 0.002564","7.612, 9.964, 9.568, 7.212, 7.715","508, 54, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12027.38671875,75,2647.125,"33.5, 4.9, 3.6, 0.4, 4.9, 1.8, 23.0, 0.3, 60.4, 1.4, 3.8, 4.3, 0.5, 1.6, 0.6, 5.9, 8.2, 0.2, 10.9, 0.5, 3.2, 3.1, 1.7, 0.9, 0.8, 3.0, 1.4, 1.1, 0.4, 0.8, 0.4, 7.2",7,2220.7526881720432,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dssps,0.05406441192767571,110.52938103675842,"Detect, Speech, Speech, Predict, Speech","0.002407, 0.016402, 0.016402, 0.002592, 0.016262","7.579, 72.705, 11.263, 7.815, 11.168","508, 54, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12087.3359375,74,2647.3125,"47.4, 5.4, 0.9, 0.4, 0.1, 0.4, 3.2, 0.2, 39.5, 0.5, 0.6, 0.6, 0.3, 0.3, 0.3, 3.1, 1.3, 2.5, 0.4, 7.0, 0.6, 0.4, 0.5, 2.0, 14.4, 0.6, 0.5, 0.1, 0.2, 0.2, 0.4, 6.8",6,1313.3787465940054,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsspd,0.04048947214931468,46.84943985939026,"Detect, Speech, Speech, Predict, Detect","0.002408, 0.016375, 0.016704, 0.002611, 0.002392","7.009, 9.950, 14.771, 7.662, 7.458","508, 54, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12099.24609375,33,2647.3125,"34.1, 2.5, 8.2, 0.6, 1.0, 0.6, 14.1, 0.7, 50.0, 6.0, 0.5, 0.5, 0.6, 0.6, 0.5, 8.7, 11.4, 3.7, 12.6, 1.5, 0.7, 0.2, 4.8, 0.6, 6.6, 1.4, 0.4, 0.3, 0.4, 0.5, 0.5, 8.2",10,2236.3987138263665,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsspp,0.04062585462233887,43.790825605392456,"Detect, Speech, Speech, Predict, Predict","0.002510, 0.016393, 0.016511, 0.002589, 0.002622","7.439, 10.251, 10.127, 7.983, 7.990","508, 54, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12110.875,54,2647.3125,"30.8, 5.5, 4.2, 1.5, 1.6, 12.9, 0.3, 1.2, 37.2, 1.8, 0.8, 13.1, 0.9, 0.4, 0.2, 13.7, 22.4, 0.9, 8.0, 0.1, 2.6, 0.1, 1.0, 0.5, 1.3, 0.8, 0.7, 0.0, 0.5, 0.8, 15.7, 9.9",10,2299.6907216494847,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsdss,0.054365060731991835,46.35087561607361,"Detect, Speech, Detect, Speech, Speech","0.002419, 0.016399, 0.002488, 0.016319, 0.016740","7.499, 10.079, 7.708, 12.085, 8.981","508, 54, 508, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12087.48828125,72,2647.3125,"3.8, 6.1, 0.6, 1.1, 0.7, 0.8, 1.2, 0.3, 27.9, 0.9, 1.1, 0.3, 9.8, 5.2, 0.8, 17.7, 37.6, 5.1, 1.9, 5.8, 2.0, 9.8, 1.0, 1.0, 1.0, 0.8, 0.1, 1.5, 4.9, 0.6, 0.3, 15.0",10,2142.3214285714284,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsdsd,0.04064591469816273,38.18329930305481,"Detect, Speech, Detect, Speech, Detect","0.002387, 0.016733, 0.002481, 0.016562, 0.002482","6.615, 8.927, 6.780, 9.039, 6.823","508, 54, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12131.7890625,73,2647.0,"6.8, 0.9, 2.8, 0.8, 1.2, 0.6, 0.8, 0.5, 11.1, 2.3, 0.9, 0.9, 2.8, 2.2, 0.8, 5.8, 8.3, 2.2, 9.8, 0.7, 1.7, 1.6, 0.3, 0.9, 13.8, 0.8, 0.0, 0.0, 0.3, 5.3, 0.1, 13.1",8,2322.2244094488187,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsdsp,0.04064127114319043,38.612043619155884,"Detect, Speech, Detect, Speech, Predict","0.002375, 0.016694, 0.002426, 0.016463, 0.002682","6.632, 9.012, 6.724, 8.820, 7.424","508, 54, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12162.69140625,77,2647.0,"10.4, 13.2, 2.0, 1.2, 0.4, 1.0, 0.4, 0.4, 13.8, 1.2, 0.4, 0.1, 0.9, 10.7, 0.7, 0.8, 2.0, 12.3, 0.7, 0.7, 0.5, 1.7, 0.4, 0.3, 0.7, 0.2, 0.3, 0.3, 0.7, 0.2, 0.1, 20.8",6,2244.1634241245138,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsdds,0.04047039916885389,37.45353078842163,"Detect, Speech, Detect, Detect, Speech","0.002468, 0.016509, 0.002457, 0.002453, 0.016584","6.807, 8.430, 6.816, 6.812, 8.589","508, 54, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12159.69921875,77,2647.0,"7.9, 1.1, 1.2, 0.2, 0.9, 1.4, 0.6, 0.7, 25.0, 2.3, 0.4, 1.6, 0.5, 5.7, 1.1, 8.9, 2.7, 0.9, 3.1, 0.5, 0.3, 1.0, 0.3, 0.4, 0.6, 0.4, 1.1, 1.0, 0.5, 0.3, 0.1, 29.0",5,2319.578313253012,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsddd,0.026581411271507725,38.82498645782471,"Detect, Speech, Detect, Detect, Detect","0.002382, 0.016735, 0.002463, 0.002504, 0.002497","6.577, 11.687, 6.842, 6.841, 6.879","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12061.91796875,74,2647.0,"4.3, 1.9, 1.1, 0.6, 2.9, 0.5, 0.3, 0.0, 11.9, 1.0, 0.0, 0.2, 0.0, 0.0, 0.1, 13.5, 2.5, 14.1, 0.3, 1.1, 0.1, 0.3, 0.0, 0.7, 17.1, 0.4, 0.6, 0.3, 0.3, 0.3, 0.6, 13.5",5,2318.3720930232557,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsddp,0.02687003856809566,36.36154866218567,"Detect, Speech, Detect, Detect, Predict","0.002474, 0.016669, 0.002513, 0.002522, 0.002692","6.784, 8.436, 6.806, 6.882, 7.454","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12125.1796875,72,2647.0,"1.7, 0.5, 1.1, 0.4, 1.7, 0.3, 3.9, 0.5, 17.4, 0.9, 3.3, 0.2, 1.1, 0.1, 0.1, 1.6, 2.0, 0.0, 2.9, 0.1, 0.5, 2.6, 2.7, 0.1, 34.6, 0.1, 0.8, 0.4, 0.6, 6.7, 0.6, 15.1",4,2382.086776859504,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsdps,0.04092392308253135,38.604432582855225,"Detect, Speech, Detect, Predict, Speech","0.002485, 0.016597, 0.002489, 0.002693, 0.016661","6.738, 8.957, 6.826, 7.523, 8.560","508, 54, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12080.90625,73,2647.0,"8.2, 0.5, 1.4, 0.5, 0.4, 1.6, 5.7, 0.1, 21.8, 12.7, 0.9, 0.7, 0.8, 1.0, 0.5, 0.7, 0.1, 0.5, 0.1, 0.5, 0.5, 0.6, 0.4, 0.9, 9.7, 3.2, 0.5, 0.5, 0.5, 5.1, 0.6, 20.3",7,2221.4591439688716,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsdpd,0.026638002333041706,36.68044328689575,"Detect, Speech, Detect, Predict, Detect","0.002514, 0.016474, 0.002500, 0.002678, 0.002472","6.829, 8.597, 6.867, 7.469, 6.918","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12123.23046875,73,2647.0,"6.8, 2.4, 0.1, 0.0, 0.1, 1.7, 0.9, 0.3, 31.9, 1.3, 2.5, 0.5, 0.5, 5.8, 0.6, 2.0, 2.7, 3.9, 3.4, 0.5, 0.5, 0.3, 0.5, 1.1, 16.6, 1.3, 1.4, 0.1, 0.0, 0.2, 0.0, 11.6",5,2352.3565573770493,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsdpp,0.02662579184893555,43.78040909767151,"Detect, Speech, Detect, Predict, Predict","0.002404, 0.016479, 0.002499, 0.002659, 0.002585","6.761, 15.298, 6.839, 7.549, 7.334","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12150.3125,72,2649.375,"4.1, 0.3, 0.5, 12.5, 3.6, 1.0, 10.5, 0.8, 7.3, 0.0, 1.0, 0.2, 0.3, 4.8, 0.5, 0.8, 1.7, 0.3, 2.4, 0.7, 1.5, 1.8, 0.4, 0.4, 13.5, 2.4, 0.1, 0.3, 0.1, 1.3, 1.5, 11.5",5,2424.4845360824743,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dspss,0.05491648629337999,41.079031229019165,"Detect, Speech, Predict, Speech, Speech","0.002461, 0.016571, 0.002689, 0.016592, 0.016604","6.820, 8.568, 7.448, 8.530, 9.713","508, 54, 508, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12156.5546875,76,2649.375,"1.5, 3.0, 0.9, 0.1, 0.7, 1.1, 3.6, 0.5, 18.3, 1.0, 1.9, 1.3, 0.8, 0.8, 1.5, 7.7, 2.7, 1.1, 0.4, 1.2, 4.9, 5.1, 0.8, 0.8, 6.4, 0.6, 0.7, 1.9, 0.9, 5.3, 0.6, 20.9",6,2218.2417582417584,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dspsd,0.04090242228054826,40.458622455596924,"Detect, Speech, Predict, Speech, Detect","0.002456, 0.016477, 0.002682, 0.016747, 0.002539","6.808, 9.405, 7.420, 9.924, 6.902","508, 54, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12132.80859375,75,2649.5,"3.4, 0.5, 0.3, 0.0, 6.0, 1.7, 2.2, 0.4, 14.8, 1.7, 1.3, 0.9, 0.6, 5.3, 0.7, 6.9, 0.4, 0.9, 1.0, 1.0, 2.1, 2.4, 3.0, 1.3, 21.5, 1.7, 1.1, 0.1, 0.6, 5.7, 1.2, 7.1",7,2291.4312267657992,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dspsp,0.04039585163312919,40.80717968940735,"Detect, Speech, Predict, Speech, Predict","0.002401, 0.016490, 0.002605, 0.016328, 0.002572","6.637, 9.319, 7.291, 10.252, 7.307","508, 54, 508, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12160.640625,77,2649.5,"1.0, 12.9, 1.1, 0.0, 15.6, 1.6, 5.1, 0.8, 0.8, 1.0, 0.1, 0.7, 3.6, 0.2, 0.5, 8.8, 0.4, 1.0, 0.5, 5.4, 1.2, 1.3, 9.9, 0.2, 1.1, 0.5, 0.8, 0.1, 3.3, 0.7, 0.4, 16.7",7,2256.2546125461254,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dspds,0.04030748694954797,52.19042420387268,"Detect, Speech, Predict, Detect, Speech","0.002382, 0.016539, 0.002572, 0.002380, 0.016434","6.724, 13.679, 7.277, 6.678, 17.832","508, 54, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12169.64453125,76,2649.5,"13.2, 9.2, 0.6, 0.2, 10.8, 0.6, 0.6, 0.6, 2.5, 0.7, 2.3, 0.9, 0.3, 0.3, 0.2, 7.1, 0.5, 0.3, 0.3, 0.7, 0.5, 0.1, 0.8, 4.0, 2.3, 0.1, 0.8, 0.1, 0.2, 0.2, 0.5, 11.5",5,2347.0893371757925,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dspdd,0.026153516914552345,36.14749217033386,"Detect, Speech, Predict, Detect, Detect","0.002391, 0.016292, 0.002594, 0.002461, 0.002415","6.653, 8.566, 7.379, 6.795, 6.754","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12087.71484375,76,2649.5,"0.4, 0.7, 10.8, 0.4, 5.8, 0.8, 17.4, 0.7, 10.1, 1.0, 1.1, 0.1, 1.5, 0.5, 0.4, 2.3, 0.5, 0.4, 2.4, 0.1, 0.1, 12.8, 1.5, 0.4, 1.5, 1.5, 0.5, 0.4, 0.2, 0.2, 0.0, 26.3",6,2401.804979253112,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dspdp,0.026755931102362206,37.30591034889221,"Detect, Speech, Predict, Detect, Predict","0.002414, 0.016719, 0.002673, 0.002377, 0.002573","6.745, 9.061, 7.520, 6.669, 7.312","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12135.640625,66,2649.5,"2.0, 0.6, 0.6, 1.0, 1.5, 12.9, 0.1, 0.5, 1.7, 0.7, 0.8, 2.6, 0.5, 0.4, 0.5, 4.6, 0.5, 0.0, 0.5, 23.5, 1.9, 1.3, 0.8, 1.5, 0.2, 1.6, 5.5, 0.1, 0.0, 14.0, 0.0, 21.0",5,2405.141129032258,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dspps,0.0408361209536308,43.27762842178345,"Detect, Speech, Predict, Predict, Speech","0.002445, 0.016526, 0.002564, 0.002597, 0.016704","6.701, 10.264, 7.328, 7.356, 11.628","508, 54, 508, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12088.60546875,76,2649.5,"0.8, 1.0, 0.8, 1.2, 0.6, 0.4, 4.6, 0.5, 0.3, 0.1, 0.4, 0.5, 0.5, 4.6, 1.0, 11.5, 12.1, 0.5, 1.4, 11.8, 0.7, 0.9, 10.7, 0.3, 0.4, 0.8, 0.5, 0.5, 0.8, 4.9, 1.4, 13.1",5,2283.3449477351915,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsppd,0.02638004578594342,36.60008525848389,"Detect, Speech, Predict, Predict, Detect","0.002393, 0.016446, 0.002578, 0.002590, 0.002374","6.676, 8.476, 7.374, 7.340, 6.734","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12159.453125,72,2649.5,"0.5, 1.6, 9.6, 14.2, 0.9, 1.2, 1.0, 25.9, 0.5, 0.3, 0.1, 0.1, 0.0, 0.0, 0.1, 10.3, 5.7, 0.7, 3.7, 0.5, 1.5, 0.0, 0.4, 1.3, 0.3, 0.5, 2.3, 0.4, 0.4, 0.5, 1.4, 15.0",6,2380.9876543209875,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,dsppp,0.02633951895596384,36.66131138801575,"Detect, Speech, Predict, Predict, Predict","0.002371, 0.016269, 0.002554, 0.002584, 0.002562","6.705, 8.081, 7.295, 7.346, 7.235","508, 54, 508, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12093.3671875,74,2649.5,"0.9, 0.7, 0.5, 0.5, 4.5, 0.7, 6.9, 2.9, 2.1, 0.5, 0.0, 0.4, 0.4, 0.7, 0.1, 3.3, 0.0, 0.1, 0.0, 1.5, 49.2, 0.1, 0.8, 0.9, 0.1, 0.2, 0.5, 0.0, 0.1, 0.4, 1.6, 25.6",3,2423.6680327868853,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddsss,0.05408149526100904,43.751463413238525,"Detect, Detect, Speech, Speech, Speech","0.002425, 0.002401, 0.016415, 0.016436, 0.016405","6.746, 6.711, 8.644, 13.201, 8.451","508, 508, 54, 54, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12121.4453125,76,2647.5625,"7.0, 0.5, 0.6, 4.7, 0.6, 1.7, 0.9, 1.7, 0.3, 1.0, 0.9, 0.5, 0.8, 0.4, 1.1, 9.5, 13.6, 5.8, 0.2, 0.9, 10.1, 0.7, 0.2, 0.1, 0.8, 0.4, 2.2, 1.5, 0.6, 0.8, 2.2, 14.4",6,2201.443298969072,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddssd,0.04022914289880432,38.18535923957825,"Detect, Detect, Speech, Speech, Detect","0.002380, 0.002354, 0.016658, 0.016423, 0.002414","6.643, 6.660, 8.952, 9.205, 6.726","508, 508, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12062.32421875,75,2647.5625,"1.8, 0.7, 6.9, 12.3, 23.7, 1.1, 2.0, 0.5, 0.4, 0.4, 3.8, 1.2, 1.3, 0.9, 1.0, 3.2, 0.5, 1.3, 0.2, 0.9, 1.0, 0.1, 0.9, 0.8, 0.5, 1.1, 8.4, 0.1, 0.5, 0.0, 0.0, 20.7",5,2327.7755905511813,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddssp,0.04038152179935841,38.917298793792725,"Detect, Detect, Speech, Speech, Predict","0.002388, 0.002413, 0.016374, 0.016630, 0.002577","6.684, 6.703, 8.182, 10.025, 7.322","508, 508, 54, 54, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12141.75,76,2647.5625,"2.2, 14.6, 11.0, 1.3, 2.1, 2.5, 13.2, 2.1, 0.7, 0.5, 0.1, 1.3, 0.3, 4.5, 0.4, 8.4, 0.7, 2.7, 1.5, 0.1, 5.9, 0.6, 0.8, 0.2, 0.8, 0.7, 2.2, 2.5, 0.8, 1.4, 1.5, 14.2",6,2324.420849420849,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddsds,0.040327467337416156,37.30386209487915,"Detect, Detect, Speech, Detect, Speech","0.002371, 0.002475, 0.016715, 0.002404, 0.016362","6.701, 6.800, 9.021, 6.728, 8.054","508, 508, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12148.1875,73,2647.5625,"0.6, 0.6, 6.4, 1.8, 6.0, 0.2, 12.7, 0.5, 11.4, 1.5, 0.5, 1.2, 1.1, 5.7, 0.1, 0.5, 0.9, 0.8, 1.5, 1.4, 7.3, 0.9, 1.4, 0.4, 1.4, 0.7, 1.1, 0.1, 0.4, 0.5, 2.0, 30.5",7,2278.0040322580644,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddsdd,0.026279618256051324,36.42283082008362,"Detect, Detect, Speech, Detect, Detect","0.002472, 0.002474, 0.016403, 0.002495, 0.002435","6.809, 6.881, 9.084, 6.898, 6.750","508, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12117.0703125,48,2647.5625,"1.0, 0.5, 0.5, 0.9, 0.1, 0.5, 5.3, 0.1, 0.6, 1.5, 0.1, 0.0, 14.2, 1.0, 0.4, 9.3, 0.5, 0.0, 0.4, 0.1, 0.9, 12.3, 0.6, 0.6, 0.6, 1.0, 0.4, 0.4, 0.1, 0.4, 0.4, 44.2",5,2396.4814814814813,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddsdp,0.026177998833479144,36.18677091598511,"Detect, Detect, Speech, Detect, Predict","0.002382, 0.002415, 0.016395, 0.002388, 0.002598","6.705, 6.669, 8.741, 6.670, 7.401","508, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12099.9140625,49,2647.5625,"0.8, 0.4, 1.6, 0.1, 19.1, 0.1, 0.0, 0.4, 8.1, 0.2, 0.0, 0.8, 0.7, 1.7, 0.9, 2.7, 17.0, 1.3, 11.2, 0.4, 1.3, 2.5, 0.4, 0.6, 0.1, 0.1, 0.3, 0.6, 0.2, 0.3, 0.4, 25.7",5,2380.8921161825724,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddsps,0.040493682487605716,37.60594081878662,"Detect, Detect, Speech, Predict, Speech","0.002387, 0.002419, 0.016549, 0.002590, 0.016549","6.689, 6.753, 8.311, 7.327, 8.527","508, 508, 54, 508, 54",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12144.109375,74,2647.5625,"2.8, 14.8, 2.3, 0.9, 0.1, 0.9, 0.6, 3.1, 0.4, 0.6, 2.0, 0.5, 0.6, 6.3, 0.9, 9.7, 2.0, 1.2, 0.1, 11.9, 12.7, 0.5, 0.5, 3.5, 0.9, 0.6, 0.6, 0.5, 2.7, 0.5, 0.0, 18.9",6,2303.28,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddspd,0.026270554972295128,40.410447120666504,"Detect, Detect, Speech, Predict, Detect","0.002400, 0.002417, 0.016373, 0.002549, 0.002531","6.730, 6.710, 12.789, 7.326, 6.856","508, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12074.265625,28,2647.5625,"1.7, 13.1, 0.4, 11.5, 0.4, 0.4, 0.4, 0.4, 1.3, 0.3, 1.0, 0.5, 0.4, 0.0, 0.4, 6.0, 2.8, 16.3, 0.1, 0.9, 0.0, 0.1, 0.0, 0.1, 0.8, 0.6, 0.6, 0.3, 11.9, 0.5, 0.4, 16.8",6,2408.531598513011,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
1,ddspp,0.02662793904928551,36.20167779922485,"Detect, Detect, Speech, Predict, Predict","0.002414, 0.002380, 0.016660, 0.002582, 0.002592","6.689, 6.716, 8.151, 7.366, 7.280","508, 508, 54, 508, 508",307200,82160,/home/jyoti/heterogeneous_edge/images/bear,/home/jyoti/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,12076.60546875,33,2647.5625,"2.1, 4.3, 15.8, 12.4, 0.4, 0.4, 1.7, 1.0, 0.7, 0.0, 5.9, 0.4, 0.6, 0.0, 0.5, 9.3, 0.6, 23.5, 0.5, 1.1, 0.1, 1.6, 0.9, 0.8, 0.4, 0.4, 0.0, 0.4, 0.0, 0.5, 0.1, 17.2",6,2211.2240663900416,30.453655242919922,32,15.9921875,AMD Ryzen 9 7950X 16-Core Processor,NVIDIA GeForce RTX 4080
